Ciclo,ID_Ramo,Ramo,ID_UR,UR,ID_FIN,FIN,ID_Funcion,Funcion,ID_Subfuncion,Subfuncion,ID_AI,Actividad_Institucional,ID_Modalidad,Modalidad,ID_PP,PP,ID_OG,Objeto_Gasto,ID_TG,Tipo_Gasto,ID_FF,Fuente_Financiamiento,ID_EF,EF,ID_CC,Aprobado,Modificado,Devengado,Pagado,Adefas,Ejercicio
2015,10,Economía,132,Delegación en Guerrero,3,Desarrollo Económico,1,"Asuntos Económicos, Comerciales y Laborales en General",1,Asuntos Económicos y Comerciales en General,3,"Micro, pequeñas y medianas empresas productivas y competitivas",E,Prestación de Servicios Públicos,9,Atención a las solicitudes de servicios y promoción de los programas competencia de la Secretaría en el interior de la República,35501,"Mantenimiento y conservación de vehículos terrestres, aéreos, marítimos, lacustres y fluviales",1,Gasto corriente,1,Recursos fiscales,12,Guerrero,0,14946.0,13524.6,13524.6,13524.6,0.0,13524.6
2015,9,Comunicaciones y Transportes,638,Centro SCT Nayarit,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,21401,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,1,Gasto corriente,1,Recursos fiscales,18,Nayarit,0,39304.0,38898.5,38898.5,38898.5,0.0,38898.5
2015,5,Relaciones Exteriores,J00,Instituto de los Mexicanos en el Exterior,1,Gobierno,4,Relaciones Exteriores,1,Relaciones Exteriores,3,"Protección, asistencia y servicios eficientes y suficientes para los mexicanos en el exterior o que viajan al exterior",E,Prestación de Servicios Públicos,1,Atención a las comunidades mexicanas en el exterior,29301,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,1000.0,0.0,0.0,0.0,0.0,0.0
2015,11,Educación Pública,L5N,Colegio de Bachilleres,2,Desarrollo Social,5,Educación,2,Educación Media Superior,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,34501,Seguros de bienes patrimoniales,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,524522.0,419617.6,419617.6,419617.6,0.0,419617.6
2015,40,Información Nacional Estadística y Geográfica,100,Instituto Nacional de Estadística y Geografía,1,Gobierno,8,Otros Servicios Generales,2,Servicios Estadísticos,1,Sistema Nacional de Información Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",4,Censo de Población y Vivienda,15402,Compensación garantizada,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,0.0,7450987.72,7450987.72,7450987.72,0.0,7450987.72
2015,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,24501,Vidrio y productos de vidrio,1,Gasto corriente,1,Recursos fiscales,24,San Luis Potosí,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,6,Hacienda y Crédito Público,AYB,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,16,Promoción y coordinación de las políticas publicas para el desarrollo de los pueblos y comunidades indígenas,S,Sujetos a Reglas de Operación,179,Programa de Infraestructura Indígena,37201,Pasajes terrestres nacionales para labores en campo y de supervisión,7,Gasto corriente por concepto de gastos indirectos de programas de subsidios,1,Recursos fiscales,22,Querétaro,0,0.0,6000.0,6000.0,6000.0,0.0,6000.0
2015,12,Salud,614,Dirección General de Evaluación del Desempeño,2,Desarrollo Social,3,Salud,4,Rectoría del Sistema de Salud,14,Sistema Nacional de Salud organizado e integrado,P,"Planeación, seguimiento y evaluación de políticas públicas",12,Rectoría en Salud,39101,Funerales y pagas de defunción,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,0.0,28680.0,28680.0,28680.0,0.0,28680.0
2015,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",121,Delegación en Aguascalientes,3,Desarrollo Económico,8,"Ciencia, Tecnología e Innovación",1,Investigación Científica,7,Tecnificación e innovación de las actividades del sector,S,Sujetos a Reglas de Operación,264,"Programa de Innovación, Investigación, Desarrollo Tecnológico y Educación",21401,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,7,Gasto corriente por concepto de gastos indirectos de programas de subsidios,1,Recursos fiscales,1,Aguascalientes,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,9,Comunicaciones y Transportes,632,Centro SCT Guerrero,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",K,Proyectos de Inversión,31,Proyectos de infraestructura económica de carreteras alimentadoras y caminos rurales,21601,Material de limpieza,3,Gasto de obra pública,1,Recursos fiscales,12,Guerrero,11096320008,4000.0,4000.0,4000.0,4000.0,0.0,4000.0
