Ciclo,ID_Ramo,Ramo,ID_UR,UR,ID_FIN,FIN,ID_Funcion,Funcion,ID_Subfuncion,Subfuncion,ID_AI,Actividad_Institucional,ID_Modalidad,Modalidad,ID_PP,PP,ID_OG,Objeto_Gasto,ID_TG,Tipo_Gasto,ID_FF,Fuente_Financiamiento,ID_EF,EF,ID_CC,Aprobado,Modificado,Devengado,Pagado,Adefas,Ejercicio
2015,4,Gobernación,W00,Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública,1,Gobierno,3,Coordinación de la Política de Gobierno,2,Política Interior,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,34501,Seguros de bienes patrimoniales,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,3000000.0,1418841.97,1418841.97,1418841.97,0.0,1418841.97
2015,22,Instituto Nacional Electoral,300,Juntas Distritales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Gestión Administrativa,13201,Primas de vacaciones y dominical,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,191835.0,216886.81,216886.81,216886.81,0.0,216886.81
2015,21,Turismo,310,Dirección General de Normalización y Calidad Regulatoria Turística,3,Desarrollo Económico,7,Turismo,1,Turismo,4,Turismo con sello propio de calidad hospitalidad y seguridad,G,Regulación y supervisión,1,Regulación y certificación de estándares de calidad turística      ,31301,Servicio de agua,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,50000.0,50000.0,50000.0,50000.0,0.0,50000.0
2015,12,Salud,NCD,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,2,Desarrollo Social,3,Salud,2,Prestación de Servicios de Salud a la Persona,18,Prestación de servicios del Sistema Nacional de Salud organizados e integrados,E,Prestación de Servicios Públicos,23,Prestación de servicios en los diferentes niveles de atención a la salud,35102,Mantenimiento y conservación de inmuebles para la prestación de servicios públicos,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,3062061.0,1199876.31,1199876.31,1199876.31,0.0,1199876.31
2015,22,Instituto Nacional Electoral,200,Juntas Locales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",R,Específicos,5,Actualización del padrón electoral y expedición de la credencial para votar,15403,Asignaciones adicionales al sueldo,1,Gasto corriente,1,Recursos fiscales,1,Aguascalientes,0,65520.0,65520.0,65520.0,65520.0,0.0,65520.0
2015,9,Comunicaciones y Transportes,627,Centro SCT Chiapas,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",K,Proyectos de Inversión,31,Proyectos de infraestructura económica de carreteras alimentadoras y caminos rurales,22104,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,3,Gasto de obra pública,1,Recursos fiscales,7,Chiapas,11096270008,2530.0,0.0,0.0,0.0,0.0,0.0
2015,22,Instituto Nacional Electoral,300,Juntas Distritales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",R,Específicos,2,Organización electoral federal,27401,Productos textiles,1,Gasto corriente,1,Recursos fiscales,29,Tlaxcala,0,7350.0,4408.0,4408.0,4408.0,0.0,4408.0
2015,46,Comisión Nacional de Hidrocarburos,270,Centro Nacional de Información de Hidrocarburos,3,Desarrollo Económico,3,Combustibles y Energía,2,Petróleo y Gas Natural (Hidrocarburos),3,Regulación Eficiente del Sector Energético,G,Regulación y supervisión,1,Regulación de la exploración y extracción de hidrocarburos y su recuperación,33401,Servicios para capacitación a servidores públicos,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,0.0,23200.0,23200.0,23200.0,0.0,23200.0
2015,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,29301,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",1,Gasto corriente,1,Recursos fiscales,24,San Luis Potosí,0,270.0,0.0,0.0,0.0,0.0,0.0
2015,13,Marina,312,Dirección General de Administración y Finanzas,1,Gobierno,6,Seguridad Nacional,2,Marina,5,Construcción naval y modernización de unidades operativas y establecimientos navales,A,Funciones de las Fuerzas Armadas,4,"Adquisición, reparación y mantenimiento de unidades operativas y establecimientos navales",24701,Artículos metálicos para la construcción,1,Gasto corriente,1,Recursos fiscales,12,Guerrero,0,165771.0,97957.0,97957.0,97957.0,0.0,97957.0
2015,11,Educación Pública,613,Dirección General de Centros de Formación para el Trabajo,2,Desarrollo Social,5,Educación,2,Educación Media Superior,4,Educación media superior de calidad,E,Prestación de Servicios Públicos,5,Formación y certificación para el trabajo,39101,Funerales y pagas de defunción,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,0.0,934924.28,934924.28,934924.28,0.0,934924.28
2015,4,Gobernación,311,Unidad de Enlace Legislativo,1,Gobierno,3,Coordinación de la Política de Gobierno,2,Política Interior,6,"Política interior y las relaciones del Ejecutivo Federal con el Congreso de la Unión, Entidades Federativas y Asociaciones Políticas y Sociales",P,"Planeación, seguimiento y evaluación de políticas públicas",16,Fortalecimiento de las instituciones democráticas a fin de lograr las reformas legislativas que transformen el orden jurídico nacional,26103,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios administrativos",1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,151901.0,0.0,0.0,0.0,0.0,0.0
2015,22,Instituto Nacional Electoral,300,Juntas Distritales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",R,Específicos,8,"Dirección, soporte jurídico electoral y apoyo logístico",29301,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",1,Gasto corriente,1,Recursos fiscales,21,Puebla,0,0.0,15109.91,15109.91,15109.91,0.0,15109.91
2015,43,Instituto Federal de Telecomunicaciones,227,Unidad de Asuntos Jurídicos,3,Desarrollo Económico,6,Comunicaciones,1,Comunicaciones,8,Regulación eficiente de las telecomunicaciones,G,Regulación y supervisión,4,Regulación y Supervisión del Sector Telecomunicaciones,14404,Cuotas para el seguro de separación individualizado,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,5007995.0,4889633.92,4889633.92,4889633.92,0.0,4889633.92
2015,9,Comunicaciones y Transportes,635,Centro SCT México,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",K,Proyectos de Inversión,31,Proyectos de infraestructura económica de carreteras alimentadoras y caminos rurales,62501,Construcción de vías de comunicación,3,Gasto de obra pública,1,Recursos fiscales,15,Estado de México,14096350018,2881200.0,549919.9,549919.9,549919.9,0.0,549919.9
2015,20,Desarrollo Social,212,Unidad de Microrregiones,2,Desarrollo Social,6,Protección Social,8,Otros Grupos Vulnerables,8,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",P,"Planeación, seguimiento y evaluación de políticas públicas",2,"Definición y conducción de la política del desarrollo social y comunitario, así como la participación social",14401,Cuotas para el seguro de vida del personal civil,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,293569.0,315166.17,315166.17,315166.17,0.0,315166.17
2015,11,Educación Pública,E00,Instituto Nacional de Bellas Artes y Literatura,2,Desarrollo Social,4,"Recreación, Cultura y Otras Manifestaciones Sociales",2,Cultura,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,27301,Artículos deportivos,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,0.0,388136.0,388136.0,388136.0,0.0,388136.0
2015,6,Hacienda y Crédito Público,510,Subprocuraduría Fiscal Federal de Legislación y Consulta,1,Gobierno,5,Asuntos Financieros y Hacendarios,2,Asuntos Hacendarios,21,Actuaciones de la SHCP apegadas a certeza jurídica y legalidad,P,"Planeación, seguimiento y evaluación de políticas públicas",4,Asesoría jurídica y representación judicial y administrativa de la SHCP,14101,Aportaciones al ISSSTE,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,854255.0,641346.63,641346.63,641346.63,0.0,641346.63
2015,11,Educación Pública,A00,Universidad Pedagógica Nacional,2,Desarrollo Social,5,Educación,3,Educación Superior,5,Educación superior de calidad,E,Prestación de Servicios Públicos,10,Prestación de servicios de educación superior y posgrado,29801,Refacciones y accesorios menores de maquinaria y otros equipos,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,150000.0,6877.08,6877.08,6877.08,0.0,6877.08
2015,40,Información Nacional Estadística y Geográfica,100,Instituto Nacional de Estadística y Geografía,1,Gobierno,8,Otros Servicios Generales,2,Servicios Estadísticos,1,Sistema Nacional de Información Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",2,Producción y difusión de información estadística y geográfica de interés nacional,14401,Cuotas para el seguro de vida del personal civil,1,Gasto corriente,1,Recursos fiscales,21,Puebla,0,977604.0,888353.79,888353.79,888353.79,0.0,888353.79
2015,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,13201,Primas de vacaciones y dominical,1,Gasto corriente,1,Recursos fiscales,22,Querétaro,0,72943.0,67948.21,67948.21,67948.21,0.0,67948.21
